-1,1.861701136,-1,3.336148292,-1,-1,-1,-1,-1,20.31069753,-1,-1,-1,3.221468363,5.087153717,-1,20.07743634,1.315468694,1.041435672,1.900608242,6.257481579,-1,-1,1.160601259,-1,-1,1.763026844,0.939036516,6.548173318,31.30252876,-1,-1,-1,1.933946527,4.635018524,2.44442708,-1,-1,-1,6.568981591,15.25399374,2.990063464,5.064449087,6.099478161,6.293956695,8.229368251,-1,-1,0.516213592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.417940394,3.471720285,-1,2.454312328,-1,-1,-1,-11.32044297,1.609971436,2.624274318,-1,2.466389754,-1,-1,-1,-1,5.341778022,0.608978732,3.27177684,-1,-1,3.278445998,3.387796497,-1,3.470849868,-1,-1,-1,-1,-1,1.09632768,-1,-1,-1.080365054,-1,4.293503651,-1,-1,4.189055068,3.470849868,-1,2.220624663,-1,-1,-1,-1,3.646461287,13.93601551,-1,-1,2.14542765,-1,-1,-5.401526594,-1,13.28272544,8.612409777,2.782158882,-1,-1,7.785717616,-1,8.662176641,-1,-1,-1,-1,12.91204526,-1,3.103334332,-1,-1,-1,-1,-1,2.985072197,-1,4.014434556,-1,-1,-1,-1,1.348916697,-1,-1,-3.65861057,-1,-1,-1,-1,-1,-1,1.789455744,-1,-1,3.418054336,-1,-1,-1,-1,-1,1.449437153,-1,-1,-1,-1,-1,-1,-1,-0.472886998,-7.758582596,1.350153896,-1,-1,3.393850587,6.257169154,-0.047370486,5.264058181,2.647625239,2.687999993,-1,-1,3.27177684,-1,-1,3.646461287,0.53492852,3.103334332,3.044117141,-1,0.036276687,-1,4.014434556,2.985072197,-1,1.411765824,6.684821774,-1,-1,2.782158882,-1,-1,-1,-1,7.124713645,3.16723064,-1,8.542753453,2.468577471,0.332403196,-1,-2.52E-05,-1,-1,9.787602229,-1,3.278445998,-1,3.134254731,-1,-1,3.128124007,-1,-1,2.937379005,-1,-1,1.45690289,-0.56543183,-1,5.062827901,-1,-1,-6.946829986,3.69863251,-1,-1,3.103334332,-1,-1,-1,3.16723064,3.134254731,-4.240121719,-1,4.37340044,-1,-1,-1,-1,-1,18.42688324,1.350153896,-1,2.50228819,2.013730562,-1,-1,-1,-1,-1,-1,-1,-1,1.351841331,-3.655831752,-2.041299825
-1,0.979877966,-1,2.432663329,-1,-1,-1,-1,-1,28.87184165,-1,-1,-1,-0.075595375,3.340203214,-1,-3.567416454,1.667691946,3.780561136,2.010371569,0.022223496,-1,-1,1.089632544,-1,-1,1.356964588,0.976544538,3.561471057,78.83075816,-1,-1,-1,1.360735324,4.888746868,1.306770807,-1,-1,-1,12.94851643,-0.114964918,3.004819815,3.109959068,21.24077197,4.253819911,6.64803608,-1,-1,3.16880592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.640188931,2.351279051,-1,1.524179796,-1,-1,-1,-9.993765308,0.396026871,3.934306333,-1,6.095841623,-1,-1,-1,-1,3.973944989,1.402524826,4.896293611,-1,-1,1.380920604,3.369205326,-1,1.940149819,-1,-1,-1,-1,-1,4.690180809,-1,-1,2.585502208,-1,3.750060647,-1,1.954994392,2.923974806,2.262112811,-1,-3.607406879,-1,-1,-1,1.593054684,0.469617819,178.8667404,-1,-1,4.40561673,-1,-1,-2.363148391,-1,11.14783286,8.901591913,5.793729916,-1,-1,4.19957757,-1,0.018308135,-1,-1,-1,-1,16.72348033,-1,3.012855316,-1,-1,-1,-1,-1,3.047509953,-1,1.125028298,-1,-2.346607445,2.091562293,-1,1.667438987,-1,-1,3.894667676,-1,-1,-1,-1,-1,-1,3.390928395,-1,-1,2.560773027,-1,-1,-1,-1,-1,0.600847632,-1,-1,-1,-1,-1,2.432663329,-1,4.195335291,-1.110945875,1.244634712,-1,-1,-0.842792521,5.5653009,-0.535467334,0.758713636,4.766422313,5.897091001,-1,-1,4.020266548,-1,-1,0.159948178,0.571618683,3.012855316,6.790423352,-1,0.286504133,-1,2.432663329,3.66581702,-1,0.676695903,8.421275462,-1,-1,3.631936501,-1,-1,-1,-1,-7.97133394,0.159948178,-1,1.593054684,2.539247691,0.468018016,-1,1.00E-05,-1,-1,-0.824029645,-1,1.803794403,-1,1.667438987,-1,-1,3.797755681,-1,-1,4.020266548,-1,-1,0.599020608,-2.747750824,-1,1.53457996,-1,-1,0.715476635,0.540499291,-1,-1,3.047509953,-1,-1,-1,0.159948178,1.667438987,3.047509953,-1,5.78893779,-1,-1,-1,-1,-1,11.99061974,1.244634712,-1,0.053752443,0.665054138,-1,-1,-1,-1,-1,-1,-1,-1,0.383168636,2.091562293,0.469617819
-1,3.285363658,-1,3.013917156,-1,-1,-1,-1,-1,25.59115435,-1,-1,-1,1.792431727,3.678266121,-1,4.687149302,3.0257967,2.549041132,5.147524754,5.164059022,-1,-1,1.343764187,-1,-1,0.937659292,1.270801433,0.824214662,69.76638753,-1,-1,-1,1.176826763,4.674475701,2.144431819,-1,-1,-1,43.82042735,-2.62161065,3.013917156,-0.264119025,87.8492013,7.773897181,23.22061954,-1,-1,-0.065790711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.190403125,0.549331891,-1,2.949295656,-1,-1,-1,17.68542543,0.915371107,4.188868223,-1,7.84537469,-1,-1,-1,-1,5.146610108,-0.969269485,5.526017589,-1,-1,-20.34280717,1.589148036,-1,6.745649094,-1,-1,-1,-1,-1,1.110563712,-1,-1,0.805342859,-1,2.774983415,-1,3.685389188,2.133005408,3.486515412,-1,6.625054306,-1,-1,-1,3.013917156,-0.969269485,145.8410863,-1,-1,8.353623886,-1,-1,-2.098854732,-1,8.225587784,7.697456622,8.4578599,-1,-1,5.510469059,-1,-1.877316659,-1,-1,-1,-1,30.00465161,-1,2.686899125,-1,-1,-1,-1,-1,2.774983415,-1,4.698983169,-1,3.310969962,1.525720297,-1,1.590662055,-1,-1,3.14595299,-1,-1,-1,-1,-1,-1,3.676858783,-1,-1,3.211692187,-1,-1,-1,-1,-1,0.943781956,-1,-1,-1,-1,-1,4.455239526,-1,5.674913993,16.83762648,1.270801433,-1,-1,0.761495903,-3.094752455,-0.408188198,4.699470325,3.392698463,3.569925065,-1,-1,3.678266121,-1,-1,-1.149266054,2.116457514,5.013799273,8.567073332,-1,1.525720297,-1,3.29617204,2.549340364,-1,0.567802493,1.645908055,-1,-1,3.269325727,-1,-1,-1,-1,13.55122875,3.569925065,-1,4.710817037,1.48655562,0.924907797,-1,2.34E-05,-1,-1,3.29617204,-1,3.224735838,-1,3.1749164,-1,-1,2.686899125,-1,-1,2.761901874,-1,-1,-0.002462957,22.50119211,-1,5.642064979,-1,-1,3.1749164,-1.166736812,-1,-1,3.211692187,-1,-1,-1,3.569925065,3.1749164,3.701029906,-1,6.41669448,-1,-1,-1,-1,-1,19.89871481,1.088386011,-1,0.685817345,4.91982978,-1,-1,-1,-1,-1,-1,-1,-1,3.274555276,0.403600057,-2.347739957
-1,3.726977623,-1,2.906177951,-1,-1,-1,-1,-1,28.77461732,-1,-1,-1,3.284849591,3.183788219,-1,5.417217573,4.642426558,-0.363671983,1.812216582,-8.743224624,-1,-1,1.50530105,-1,-1,2.13617101,0.461053037,8.385943052,93.83467916,-1,-1,-1,2.547498874,7.54197105,2.833782707,-1,-1,-1,47.93436207,-0.362038484,2.906177951,4.421033326,3.547977555,3.855943212,16.33987941,-1,-1,2.25117672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.106255913,1.695182816,-1,2.685892055,-1,-1,-1,14.52778133,0.862295142,5.238375363,-1,6.254319615,-1,-1,-1,-1,7.17576839,3.140742658,3.993906352,-1,-1,33.54059317,3.344811516,-1,9.934816231,-1,-1,-1,-1,-1,3.405712815,-1,-1,-1.68057498,-1,-0.485362841,-1,4.955724087,5.684513241,3.994541439,-1,12.15602395,-1,-1,-1,3.140742658,3.848615284,114.7311593,-1,-1,8.551676966,-1,-1,-0.053802414,-1,16.18151698,5.433480531,6.489807937,-1,-1,5.328705884,-1,2.690730055,-1,-1,-1,-1,30.30207189,-1,4.520642361,-1,-1,-1,-1,-1,3.848615284,-1,2.831702234,-1,1.598710454,2.906177951,-1,2.000486073,-1,-1,5.834324167,-1,-1,-1,-1,-1,-1,1.652713091,-1,-1,5.800203531,-1,-1,-1,-1,-1,-3.716340394,-1,-1,-1,-1,-1,4.534007655,-1,-0.591081963,1.126726017,1.503939679,-1,-1,-0.719001722,2.427808991,4.520642361,8.677988753,4.722132717,1.19471968,-1,-1,4.722132717,-1,-1,4.488446478,2.824285236,13.55759436,4.510997748,-1,1.900000005,-1,2.906177951,2.88692935,-1,2.008390048,2.06773952,-1,-1,4.520479421,-1,-1,-1,-1,16.02500351,1.598710454,-1,3.905977692,1.995350265,0.564790406,-1,-8.99E-06,-1,-1,13.10342631,-1,3.227077753,-1,3.547977555,-1,-1,0.196254941,-1,-1,4.398532283,-1,-1,4.379584524,2.115426913,-1,8.231251673,-1,-1,1.459838724,2.67778346,-1,-1,4.520642361,-1,-1,-1,1.598710454,3.547977555,-2.478773769,-1,2.352436519,-1,-1,-1,-1,-1,40.35151612,1.503939679,-1,3.848615284,-0.366502858,-1,-1,-1,-1,-1,-1,-1,-1,1.989880316,4.083105187,6.144011731
-1,3.569950903,-1,2.752431713,-1,-1,-1,-1,-1,21.23293492,-1,-1,-1,2.98088217,5.321415449,-1,-1.029363778,5.100712937,2.057620458,-0.656072018,7.931704957,-1,-1,2.011727721,-1,-1,5.61061427,1.461122997,5.891025175,51.38486797,-1,-1,-1,3.846275629,5.039138701,3.785067302,-1,-1,-1,38.84009537,0.869780805,3.078867804,2.752431713,38.95212151,3.025485411,8.60447945,-1,-1,0.634499413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.05685934,1.501331458,-1,2.974351626,-1,-1,-1,2.9945783,5.464557677,4.13760517,-1,9.164866647,-1,-1,-1,-1,5.02328994,7.950934644,3.001883471,-1,-1,-3.059107213,5.594549205,-1,17.00659527,-1,-1,-1,-1,-1,4.078170144,-1,-1,-1.797049285,-1,-1.787191786,-1,2.379731607,2.077101925,3.393216978,-1,6.300888105,-1,-1,-1,3.025485411,2.704143296,228.8189408,-1,-1,8.300369406,-1,-1,-1.727600426,-1,12.31316663,-1.391107903,4.197040196,-1,-1,5.136857285,-1,-2.051973798,-1,-1,-1,-1,4.733735904,-1,2.318427386,-1,-1,-1,-1,-1,2.406196854,-1,4.692093527,-1,1.167546712,3.025485411,-1,3.432335656,-1,-1,2.797435388,-1,-1,-1,-1,-1,-1,4.345048353,-1,-1,1.554566053,-1,-1,-1,-1,-1,1.691103361,-1,-1,-1,-1,-1,-2.065441092,-1,3.707566151,2.6524046,1.919825811,-1,-1,8.076817873,0.86444495,0.840469556,3.371800224,4.774634855,12.88519396,-1,-1,4.197040196,-1,-1,3.165882653,0.620057283,12.27796136,3.976509879,-1,2.231601419,-1,3.025485411,2.650039071,-1,3.872159461,2.318427386,-1,-1,4.13760517,-1,-1,-1,-1,6.963864954,7.931704957,-1,-2.394677438,0.45282082,1.082506387,-1,5.196915646,-1,-1,12.89492307,-1,3.052176608,-1,3.025485411,-1,-1,2.406196854,-1,-1,5.993140121,-1,-1,2.450820268,-2.95205309,-1,5.665701633,-1,-1,-2.324072483,4.316572673,-1,-1,2.406196854,-1,-1,-1,7.931704957,3.025485411,2.753224892,-1,4.117855661,-1,-1,-1,-1,-1,62.18478632,1.919825811,-1,1.47356633,2.167208836,-1,-1,-1,-1,-1,-1,-1,-1,2.954124952,10.58905503,2.704143296
-1,4.05454687,-1,4.143078923,-1,-1,-1,-1,-1,25.60346243,-1,-1,-1,2.687584149,3.122366081,-1,3.152033961,4.086014933,1.136665599,2.303116945,6.296188834,-1,-1,3.771318548,-1,-1,5.773933778,2.608611012,3.315876428,39.40589052,-1,-1,-1,5.788742008,4.475411048,4.951353868,-1,-1,-1,28.58136081,-1.562070833,0.041603225,0.188376712,4.973820599,10.02735829,15.12734732,-1,-1,2.049118211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.35871004,1.817814542,-1,4.134426126,-1,-1,-1,2.117153971,2.751197621,4.40492928,-1,8.17374336,-1,-1,-1,-1,4.723843626,2.482876712,2.971871055,-1,-1,4.134426126,4.97569613,0.145697195,8.152514982,-1,-1,-1,-1,-1,4.921417882,-1,-1,-1.002859259,-1,1.92134906,-1,0.553166402,2.605665472,3.902072864,-1,5.04837058,-1,2.863982502,3.661066805,4.475411048,4.60065831,-98.70383134,-1,-1,13.27070656,-1,-1,-1.500088918,-1,10.43977228,8.730820435,2.232396286,-1,-1,4.970869147,-1,1.713788867,-1,-1,-1,-1,14.49495155,-1,3.454758621,-1,-1,-1,-1,-1,3.454758621,-1,4.965852868,-1,-1.803544374,3.555211257,3.699034535,3.737002264,-1,-1,3.93299824,-1,-1,-1,-1,-1,-1,5.817270514,-1,-1,4.956987206,-1,-1,-1,-1,-1,3.555211257,-1,-1,-1,-1,-1,4.143078923,-1,0.207326517,-1.377540921,2.898778535,-1,7.008143127,4.957885137,13.19287149,3.661066805,5.98328851,3.977081718,15.21881351,-1,-1,4.956987206,1.782417166,-1,4.60065831,1.27763206,9.316906498,5.334793174,-1,7.360654371,-1,4.143078923,2.353832721,-1,5.263241178,2.976767383,-1,-1,4.40492928,11.4861599,-1,-1,-1,36.85927463,6.296188834,-1,6.404350657,0.416222711,2.101476219,-1,2.733468705,-1.175317359,-1,-3.206365227,-1,4.2575852,-1,4.143078923,-1,-1,3.593640814,-1,-1,6.547980679,-1,-1,-7.474265604,7.59091299,-1,5.982875145,-1,-1,5.737758598,8.245328725,-1,-1,3.454758621,-1,-1,-1,6.296188834,4.143078923,-5.573031853,1.527901537,5.947590674,-1,-1,-1,-1,-1,72.31778297,2.898778535,-1,6.563706564,2.64492683,-1,-1,-1,-1,-1,-1,-1,-1,4.372091476,23.6418516,-3.729966529
-1,1.35648539,-1,1.280375351,-1,-1,-1,-1,-1,29.01826294,-1,-1,-1,4.865971297,3.247762568,-1,-5.317986172,3.193430937,0.141072431,-4.411008405,14.79196345,-1,-1,4.713072544,-1,-1,3.122443711,3.480335622,6.232458617,29.24483624,-1,-1,-1,7.581551072,-0.77441723,4.409081595,-1,-1,-1,25.14488754,0.813497276,1.227751834,23.62918508,58.57441034,5.516052309,10.73018353,-1,-1,2.277800696,4.609523614,-1,-1,-1,-1,-1,-1,-1,-1,4.454220736,1.786307542,1.312041019,-1,2.621119967,-1,-1,-1,0.47318746,2.832013294,3.220596753,-1,8.537719088,-1,-1,-1,-1,7.362064371,-3.598217539,3.041367839,-1,-1,6.224734603,2.768725433,0.840336568,-3.878356607,-1,-1,8.549715009,-1,-1,2.169802808,-1,-1,0.387597217,-1,4.864406166,-1,6.643263362,2.621119967,1.332998867,-1,2.212126812,-1,2.977228502,2.329682163,1.299668268,5.516052309,164.7218407,-1,-1,8.616204711,-1,-1,-0.317471228,-1,2.76320176,-1.688177502,2.775258981,4.24178111,-1,5.495390076,-1,2.400809139,-1,-1,-1,-1,12.96410533,-1,3.122443711,-1,-1,-1,-1,-1,3.429360488,-1,0.673724706,-1,1.838875559,2.087758072,2.212126812,-5.764515521,-1,-1,0.430967186,-1,-1,-1,-3.745040633,-1,-1,0.673724706,-1,-1,3.170000302,-1,2.391186384,-1,-1,-1,15.99159038,-1,-1,-1,-1,-1,2.38156363,-1,-2.076579341,-2.323085683,3.480335622,-1,4.022405938,-5.219075094,-3.006705397,1.266337669,4.207618676,2.964975426,-5.667665037,-1,-1,3.592211172,-3.542616849,-1,7.939641766,2.58867285,10.11510751,1.963389333,-1,8.557463494,-1,0.95073827,4.896144257,-1,3.936659776,-3.115874986,-1,-1,3.936659776,7.566905724,-1,-1,-1,36.96646543,7.939641766,-1,6.759785432,1.332998867,0.361662185,-1,-5.850713633,-0.393507625,-1,-0.32441364,-1,1.227751834,-1,1.280375351,-1,-1,3.429360488,-1,-1,5.010239561,-1,-1,2.039246074,0.937731459,-1,3.279287919,-1,-1,1.748089377,-1.667692625,-1,-1,3.170000302,-1,1.124886239,-1,7.939641766,1.280375351,4.609523614,4.131448037,5.939890527,-1,-1,-1,-1,-1,78.52849075,3.151279366,-1,11.72769365,2.434226821,-1,-1,-1,-1,-1,-1,-1,-1,4.026408397,0.262874459,0.576561685
-1,3.397722794,-1,2.031464939,-1,-1,-1,-1,-1,10.27531056,-1,-1,-1,2.250278135,2.838031951,-1,3.05681315,2.620289277,3.273524952,-0.263878695,-5.769584381,-1,-1,5.163480795,-1,-1,1.679358121,8.98161461,4.588484241,26.67067893,-1,-1,-1,2.166149449,16.17240106,4.058720858,-1,-1,-1,33.46867015,1.363575754,5.793799978,5.750729915,59.88278485,-1.044731794,8.472375962,-1,-1,1.99252867,3.310624488,-1,-1,-1,-1,-1,-1,-1,-1,5.632591484,4.032527887,3.142056297,-1,2.166149449,-1,-1,-1,-0.775245445,1.801431153,3.517347198,-1,5.911130109,-1,-1,-1,-1,12.06376651,3.291134826,4.399274086,-1,-1,6.460875095,3.962456617,-0.0113831,12.61651724,-1,-1,-8.686015136,-1,-1,1.477172274,-1,-1,1.871428459,-1,6.945376865,-1,3.326291084,1.44868121,3.165169051,-1,-3.386871217,-1,2.290766518,2.734812161,3.273524952,3.291134826,122.9728065,3.165169051,-1,2.415383587,-1,-1,-0.58194172,-1,13.71308954,-1.399298706,1.734451129,2.734812161,-1,4.918863182,-1,1.678840849,-1,-1,-1,-1,13.87974258,-1,1.99252867,-1,-1,-1,-1,-1,3.310624488,2.199553539,2.712227644,-1,12.09837353,2.10840737,2.391512863,4.067381768,-1,-1,5.016652769,-1,-1,-1,-2.277979869,-1,-1,0.970851321,-1,-1,1.022533659,-1,2.290766518,-1,21.0864475,-1,1.692843591,-1,-1,-1,-1,-1,-0.011585492,-1,6.604855231,-3.280694526,4.367188241,-1,4.760261057,-3.419814221,1.22054697,4.48995933,4.196662444,4.423876853,11.0658262,-1,-1,4.281925342,11.51658067,-1,0.469288568,0.564117766,18.2957937,6.408144373,-1,5.249288003,-1,2.367642139,6.082036403,-1,1.672809046,0.518943643,-1,-1,4.058720858,2.209224332,-1,-1,-1,0.848491736,2.415383587,-1,2.367642139,-0.542368625,1.437090139,-1,6.666983786,0.19483187,-1,3.397375366,-1,3.165169051,-1,3.273524952,-1,-1,1.632521059,-1,-1,2.391518423,-1,-1,3.398070222,4.323595783,-1,2.031464939,-1,-1,0.060945426,-0.252985512,-1,-1,2.734812161,-1,1.565269516,-1,2.415383587,3.273524952,8.922375349,1.329107879,4.760156244,-1,-1,-1,-1,-1,116.2491736,4.367188241,-1,3.310624488,1.065099029,-1,-1,-1,-1,-1,-1,-1,-1,3.797749764,15.93990544,3.866206759
-1,5.221106475,-1,4.838560996,-1,-1,-1,1.112975943,-1,7.795830037,-1,-1,-1,4.754335262,2.733572877,-1,5.361879836,4.023826311,3.454195522,6.913154193,11.8277158,-1,-1,8.925372793,-1,-1,0.215932233,6.281063123,3.719008264,20.91402268,-1,-1,-1,1.584355256,-3.852687713,4.8281626,-1,-1,-1,40.16053256,-3.792528717,1.853917847,5.301961404,17.73106183,2.996893422,8.444657588,-1,-1,4.568061555,2.949616541,-1,-1,-1,-1,-1,-1,-1,-1,7.161901952,2.830483906,1.921084544,-1,2.796368384,-1,-1,-1,15.14820258,0.806310205,4.641788271,-1,5.133250642,-1,-1,-1,-1,4.150325901,6.494231829,7.395983654,-1,-1,4.959124912,6.037683294,3.562277615,11.03681686,-1,-1,7.128470907,-1,-1,3.181239585,-1,-1,1.696240528,-1,1.415833647,-1,5.587789484,2.605168305,3.791677551,-1,2.57197701,-1,3.333369938,3.575816852,4.838560996,4.937539645,21.35320193,4.351453916,-1,3.34336434,-1,-1,-2.846585958,0.574769647,20.87388119,1.596261454,4.05131666,4.105660631,-1,4.433398705,-1,-0.17986667,-1,-1,-1,-1,14.08937311,-1,2.949616541,-1,-1,-1,-1,-1,3.466665628,5.542540925,5.100220416,-1,1.298485201,2.879573142,3.589356089,5.723202015,-1,-1,5.293013802,-1,-1,-1,3.008154311,-1,-1,3.864346837,-1,-1,6.969811597,-1,3.34336434,-1,3.589356089,-1,2.762252862,0.806310205,-1,-1,-1,-1,-1.538874597,-1,2.395707641,4.905967051,4.95848845,-1,11.0013057,8.443112383,2.706306991,1.171810259,14.96251919,4.195537622,6.563831082,-1,-1,5.045869546,1.112975943,-1,2.335571407,1.208192338,8.138430474,5.885735972,-1,4.937539645,-1,4.351453916,3.466665628,-1,7.397199076,2.639791537,-1,-1,4.8281626,1.179158411,-1,-1,-1,-1.284129678,3.34336434,1.016672325,8.607460211,6.866775677,2.277669496,-1,14.16495948,0.425428244,-1,6.522384692,-1,5.019729013,-1,4.959124912,-1,-1,2.949616541,-1,-1,3.418210615,-1,-1,2.35162374,-3.175306831,-1,2.067339827,-1,-1,4.838560996,3.333369938,-1,-1,2.949616541,-1,0.806310205,-1,3.34336434,4.959124912,-0.054271628,1.380763655,6.876317103,-1,-1,-1,-1,-1,27.08022719,4.95848845,-1,5.452230542,1.779461779,-1,-1,-1,-1,4.150325901,-1,-1,-1,7.587328221,22.94620979,5.080333114
-1,4.736090108,-1,3.710455212,-1,-1,-1,3.467698425,-1,6.467874639,-1,-1,-1,5.13316856,6.45138989,-1,5.184511807,6.680472355,5.04704694,1.783427218,0.510309049,-1,-1,6.145345673,-1,-1,7.369642397,6.269519406,3.960561147,17.0922848,-1,-1,-1,5.978593381,4.4908797,-1,-1,-1,-1,40.57578593,-2.61457045,2.990848311,7.884003357,-2.8369489,3.710455212,11.88580424,-1,-1,7.317473462,3.089864624,-1,-1,-1,-1,-1,-1,-1,-1,9.031344516,2.111706325,4.940445732,-1,3.708353022,-1,-1,-1,-13.93638063,12.51617369,6.565931122,-1,9.065228205,-1,-1,-1,-1,7.600017692,6.831287806,5.424739199,-1,-1,-0.420199476,8.538125771,-0.256497042,2.889154492,-1,-1,9.069136626,-1,-1,4.06884179,-1,-1,5.001181482,-1,3.036120487,-1,8.854396632,4.445575283,3.785003646,-1,-16.018326,-1,4.352969049,4.074015891,3.708353022,5.651362949,14.25307188,2.997540649,-1,1.562243485,-1,-1,1.37676266,4.352969049,-1,-1,10.9590711,5.225925821,-1,20.43689353,-1,15.31566107,-1,-1,-1,-1,14.84572382,-1,3.960561147,-1,-1,-1,-1,-1,4.187470636,2.951206219,4.837695753,-1,12.5084704,3.835508179,3.960561147,1.981820541,-1,-1,16.94329287,-1,-1,-1,3.467698425,-1,-1,6.904562851,-1,-1,2.682680976,-1,3.710455212,-1,6.029744682,-1,-1.428609509,4.352969049,-1,-1,-1,-1,0.128158632,-1,8.778850901,-0.509437297,5.935844785,-1,11.31864887,7.1366438,51.27848134,2.438735201,5.644896489,13.62062417,7.048330838,-1,-1,7.600017692,-6.229501235,-1,3.708353022,3.422437788,11.98108994,15.15550422,-1,5.651362949,-1,4.421924374,4.123711658,-1,3.312762893,1.264351131,-1,-1,7.140245023,10.02275015,-1,-1,-1,9.936410101,3.708353022,-24.44012355,7.320637312,2.042860358,1.546732091,-1,-2.142473956,4.837511535,-1,0.688919331,-1,4.073610245,-1,3.859552081,-1,-1,3.089864624,-1,-1,5.235287682,-1,-1,2.905379581,3.004232987,-1,3.859552081,-1,-1,-1.621250409,-4.995198608,-1,-1,4.187470636,-1,4.352969049,-1,3.708353022,3.859552081,1.873716632,6.599287883,8.644504447,-1,-1,-1,-1,-1,4.187470636,5.602170164,-1,0.058621822,4.358263178,-1,-1,-1,-1,-1,-1,-1,-1,4.287668409,-11.39440574,-12.05314424
